grid,positionOrder,year,round,driverRef,nationalityDriver,constructorRef,nationalityConstructor,circuitRef,location,country,lat,lng,alt,traction,track_evolution,braking,asphalt_grip,lateral,asphalt_abrasion,tyre_stress,downforce,c1_compound,c2_compound,c3_compound,c4_compound,c5_compound,lapsTotal,race_dist,circuit_length,turns,elevation_change,top_speed,tyre_camber_lim_front,tyre_camber_lim_rear,min_starting_press_front,min_starting_press_rear,month,age,firstDriver
4.0,17.0,2022.0,16.0,ricciardo,0,mclaren,1,monza,Monza,Italy,45.6156,9.28111,162.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,53.0,306.72,5.793,11.0,12.48,356.4,-3.0,-2.0,24.5,22.5,9,33,0
6.0,19.0,2022.0,16.0,alonso,1,alpine,1,monza,Monza,Italy,45.6156,9.28111,162.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,53.0,306.72,5.793,11.0,12.48,356.4,-3.0,-2.0,24.5,22.5,9,41,0
16.0,5.0,2022.0,17.0,ricciardo,0,mclaren,1,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,62.0,306.28,4.94,19.0,5.3,317.3,-3.5,-2.0,22.0,19.0,10,33,0
6.0,4.0,2022.0,17.0,norris,1,mclaren,1,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,62.0,306.28,4.94,19.0,5.3,317.3,-3.5,-2.0,22.0,19.0,10,22,1
3.0,9.0,2022.0,17.0,hamilton,1,mercedes,1,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,62.0,306.28,4.94,19.0,5.3,317.3,-3.5,-2.0,22.0,19.0,10,37,1
4.0,3.0,2022.0,17.0,sainz,1,ferrari,1,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,62.0,306.28,4.94,19.0,5.3,317.3,-3.5,-2.0,22.0,19.0,10,28,0
1.0,2.0,2022.0,17.0,leclerc,1,ferrari,1,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,62.0,306.28,4.94,19.0,5.3,317.3,-3.5,-2.0,22.0,19.0,10,24,1
13.0,8.0,2022.0,17.0,vettel,1,aston_martin,1,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,62.0,306.28,4.94,19.0,5.3,317.3,-3.5,-2.0,22.0,19.0,10,35,0
11.0,6.0,2022.0,17.0,stroll,0,aston_martin,1,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,62.0,306.28,4.94,19.0,5.3,317.3,-3.5,-2.0,22.0,19.0,10,23,1
15.0,11.0,2022.0,17.0,bottas,1,alfa,1,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,62.0,306.28,4.94,19.0,5.3,317.3,-3.5,-2.0,22.0,19.0,10,33,1
2.0,1.0,2022.0,17.0,perez,0,red_bull,1,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,62.0,306.28,4.94,19.0,5.3,317.3,-3.5,-2.0,22.0,19.0,10,32,0
8.0,7.0,2022.0,17.0,max_verstappen,1,red_bull,1,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,62.0,306.28,4.94,19.0,5.3,317.3,-3.5,-2.0,22.0,19.0,10,25,1
9.0,12.0,2022.0,17.0,kevin_magnussen,1,haas,0,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,62.0,306.28,4.94,19.0,5.3,317.3,-3.5,-2.0,22.0,19.0,10,30,1
7.0,10.0,2022.0,17.0,gasly,1,alphatauri,1,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,62.0,306.28,4.94,19.0,5.3,317.3,-3.5,-2.0,22.0,19.0,10,26,0
12.0,13.0,2022.0,17.0,mick_schumacher,1,haas,0,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,62.0,306.28,4.94,19.0,5.3,317.3,-3.5,-2.0,22.0,19.0,10,23,0
14.0,20.0,2022.0,17.0,zhou,0,alfa,1,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,62.0,306.28,4.94,19.0,5.3,317.3,-3.5,-2.0,22.0,19.0,10,23,0
10.0,15.0,2022.0,17.0,tsunoda,0,alphatauri,1,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,62.0,306.28,4.94,19.0,5.3,317.3,-3.5,-2.0,22.0,19.0,10,22,1
5.0,18.0,2022.0,17.0,alonso,1,alpine,1,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,62.0,306.28,4.94,19.0,5.3,317.3,-3.5,-2.0,22.0,19.0,10,41,0
17.0,16.0,2022.0,17.0,ocon,1,alpine,1,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,62.0,306.28,4.94,19.0,5.3,317.3,-3.5,-2.0,22.0,19.0,10,26,1
0.0,14.0,2022.0,17.0,russell,1,mercedes,1,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,62.0,306.28,4.94,19.0,5.3,317.3,-3.5,-2.0,22.0,19.0,10,24,0
18.0,17.0,2022.0,17.0,albon,0,williams,1,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,62.0,306.28,4.94,19.0,5.3,317.3,-3.5,-2.0,22.0,19.0,10,26,1
19.0,19.0,2022.0,17.0,latifi,0,williams,1,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,62.0,306.28,4.94,19.0,5.3,317.3,-3.5,-2.0,22.0,19.0,10,27,0
2.0,2.0,2022.0,21.0,hamilton,1,mercedes,1,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,71.0,305.879,4.309,15.0,42.98,338.3,-3.25,-2.0,23.0,21.0,11,37,1
1.0,1.0,2022.0,21.0,russell,1,mercedes,1,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,71.0,305.879,4.309,15.0,42.98,338.3,-3.25,-2.0,23.0,21.0,11,24,0
19.0,15.0,2022.0,21.0,albon,0,williams,1,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,71.0,305.879,4.309,15.0,42.98,338.3,-3.25,-2.0,23.0,21.0,11,26,1
18.0,16.0,2022.0,21.0,latifi,0,williams,1,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,71.0,305.879,4.309,15.0,42.98,338.3,-3.25,-2.0,23.0,21.0,11,27,0
7.0,3.0,2022.0,21.0,sainz,1,ferrari,1,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,71.0,305.879,4.309,15.0,42.98,338.3,-3.25,-2.0,23.0,21.0,11,28,0
5.0,4.0,2022.0,21.0,leclerc,1,ferrari,1,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,71.0,305.879,4.309,15.0,42.98,338.3,-3.25,-2.0,23.0,21.0,11,25,1
17.0,5.0,2022.0,21.0,alonso,1,alpine,1,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,71.0,305.879,4.309,15.0,42.98,338.3,-3.25,-2.0,23.0,21.0,11,41,0
16.0,8.0,2022.0,21.0,ocon,1,alpine,1,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,71.0,305.879,4.309,15.0,42.98,338.3,-3.25,-2.0,23.0,21.0,11,26,1
9.0,11.0,2022.0,21.0,vettel,1,aston_martin,1,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,71.0,305.879,4.309,15.0,42.98,338.3,-3.25,-2.0,23.0,21.0,11,35,0
15.0,10.0,2022.0,21.0,stroll,0,aston_martin,1,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,71.0,305.879,4.309,15.0,42.98,338.3,-3.25,-2.0,23.0,21.0,11,24,1
14.0,9.0,2022.0,21.0,bottas,1,alfa,1,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,71.0,305.879,4.309,15.0,42.98,338.3,-3.25,-2.0,23.0,21.0,11,33,1
13.0,12.0,2022.0,21.0,zhou,0,alfa,1,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,71.0,305.879,4.309,15.0,42.98,338.3,-3.25,-2.0,23.0,21.0,11,23,0
4.0,7.0,2022.0,21.0,perez,0,red_bull,1,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,71.0,305.879,4.309,15.0,42.98,338.3,-3.25,-2.0,23.0,21.0,11,32,0
3.0,6.0,2022.0,21.0,max_verstappen,1,red_bull,1,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,71.0,305.879,4.309,15.0,42.98,338.3,-3.25,-2.0,23.0,21.0,11,25,1
12.0,13.0,2022.0,21.0,mick_schumacher,1,haas,0,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,71.0,305.879,4.309,15.0,42.98,338.3,-3.25,-2.0,23.0,21.0,11,23,0
10.0,14.0,2022.0,21.0,gasly,1,alphatauri,1,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,71.0,305.879,4.309,15.0,42.98,338.3,-3.25,-2.0,23.0,21.0,11,26,0
0.0,17.0,2022.0,21.0,tsunoda,0,alphatauri,1,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,71.0,305.879,4.309,15.0,42.98,338.3,-3.25,-2.0,23.0,21.0,11,22,1
11.0,20.0,2022.0,21.0,ricciardo,0,mclaren,1,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,71.0,305.879,4.309,15.0,42.98,338.3,-3.25,-2.0,23.0,21.0,11,33,0
8.0,19.0,2022.0,21.0,kevin_magnussen,1,haas,0,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,71.0,305.879,4.309,15.0,42.98,338.3,-3.25,-2.0,23.0,21.0,11,30,1
6.0,18.0,2022.0,21.0,norris,1,mclaren,1,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,71.0,305.879,4.309,15.0,42.98,338.3,-3.25,-2.0,23.0,21.0,11,23,1
18.0,14.0,2022.0,1.0,ricciardo,0,mclaren,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,32,0
13.0,15.0,2022.0,1.0,norris,1,mclaren,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,22,1
5.0,3.0,2022.0,1.0,hamilton,1,mercedes,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,37,1
7.0,5.0,2023.0,1.0,hamilton,1,mercedes,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,38,1
9.0,4.0,2022.0,1.0,russell,1,mercedes,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,24,0
6.0,7.0,2023.0,1.0,russell,1,mercedes,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,25,0
14.0,13.0,2022.0,1.0,albon,0,williams,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,26,1
15.0,10.0,2023.0,1.0,albon,0,williams,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,26,1
20.0,16.0,2022.0,1.0,latifi,0,williams,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,26,0
3.0,2.0,2022.0,1.0,sainz,1,ferrari,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,27,0
4.0,4.0,2023.0,1.0,sainz,1,ferrari,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,28,0
1.0,1.0,2022.0,1.0,leclerc,1,ferrari,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,24,1
8.0,9.0,2022.0,1.0,alonso,1,alpine,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,40,0
11.0,7.0,2022.0,1.0,ocon,1,alpine,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,25,1
20.0,9.0,2023.0,1.0,gasly,1,alpine,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,27,0
5.0,3.0,2023.0,1.0,alonso,1,aston_martin,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,41,0
17.0,17.0,2022.0,1.0,hulkenberg,1,aston_martin,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,34,0
19.0,12.0,2022.0,1.0,stroll,0,aston_martin,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,23,1
8.0,6.0,2023.0,1.0,stroll,0,aston_martin,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,24,1
6.0,6.0,2022.0,1.0,bottas,1,alfa,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,32,1
12.0,8.0,2023.0,1.0,bottas,1,alfa,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,33,1
15.0,10.0,2022.0,1.0,zhou,0,alfa,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,22,0
2.0,2.0,2023.0,1.0,perez,0,red_bull,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,33,0
1.0,1.0,2023.0,1.0,max_verstappen,1,red_bull,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,25,1
7.0,5.0,2022.0,1.0,kevin_magnussen,1,haas,0,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,29,1
12.0,11.0,2022.0,1.0,mick_schumacher,1,haas,0,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,23,0
16.0,8.0,2022.0,1.0,tsunoda,0,alphatauri,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,21,1
14.0,11.0,2023.0,1.0,tsunoda,0,alphatauri,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,22,1
16.0,12.0,2023.0,1.0,sargeant,0,williams,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,22,0
13.0,16.0,2023.0,1.0,zhou,0,alfa,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,23,0
10.0,15.0,2023.0,1.0,hulkenberg,1,haas,0,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,35,0
17.0,13.0,2023.0,1.0,kevin_magnussen,1,haas,0,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,30,1
19.0,14.0,2023.0,1.0,de_vries,1,alphatauri,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,28,0
18.0,20.0,2023.0,1.0,piastri,0,mclaren,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,21,0
3.0,19.0,2023.0,1.0,leclerc,1,ferrari,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,25,1
11.0,17.0,2023.0,1.0,norris,1,mclaren,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,23,1
10.0,20.0,2022.0,1.0,gasly,1,alphatauri,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,26,0
4.0,18.0,2022.0,1.0,perez,0,red_bull,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,32,0
2.0,19.0,2022.0,1.0,max_verstappen,1,red_bull,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,24,1
9.0,18.0,2023.0,1.0,ocon,1,alpine,1,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,308.238,5.412,15.0,16.8,327.9,-3.5,-2.0,21.0,18.5,3,26,1
9.0,11.0,2022.0,9.0,ricciardo,0,mclaren,1,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,5.0,5.0,5.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,70.0,305.27,4.361,14.0,5.25,342.7,-3.25,-2.0,22.0,20.5,6,32,0
14.0,15.0,2022.0,9.0,norris,1,mclaren,1,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,5.0,5.0,5.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,70.0,305.27,4.361,14.0,5.25,342.7,-3.25,-2.0,22.0,20.5,6,22,1
7.0,13.0,2023.0,8.0,norris,1,mclaren,1,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,5.0,5.0,5.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,70.0,305.27,4.361,14.0,5.25,342.7,-3.25,-2.0,22.0,20.5,6,23,1
